MMSI,segment_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,route_distance_km,direct_distance_km,duration_hours,average_speed_knots,maximum_speed_knots,num_records,moving_records
304385446,354,2024-07-10 21:29:45,2024-07-11 03:17:06,36.9724,25.27976,37.51775333333333,24.9541,86.03830447771541,28.845394631999945,5.789166666666667,14.776329411764708,17.900000000000002,2303,2125
304385446,355,2024-07-11 18:32:05,2024-07-11 23:55:45,37.51522666666666,24.955651666666668,36.88662333333333,24.989153333333338,77.33936422842496,3.208141168624692,5.394444444444445,15.984722222222224,17.7,1181,1152
304385446,356,2024-07-12 05:41:41,2024-07-12 09:08:07,36.998846666666665,24.971525,37.473661666666665,25.251301666666667,43.96651515483804,24.784728574392535,3.4405555555555556,14.907150153217568,17.400000000000002,988,979
306211122,358,2024-07-02 23:04:52,2024-07-03 01:06:04,37.07005333333333,25.956471666666665,37.525945,26.32581,86.17167059889309,32.68135967814503,2.02,16.203523035230354,16.400000000000002,369,369
306211122,359,2024-07-04 01:30:00,2024-07-04 16:52:03,37.618415,25.45931833333333,37.20234666666666,24.7386,145.06180927968893,63.660045567255615,15.3675,14.689556377079482,18.6,1307,1082
306211122,361,2024-07-11 00:45:56,2024-07-11 16:06:35,37.665888333333335,25.563731666666666,37.34137,24.97009333333333,101.31059781882627,52.369734864055346,15.344166666666666,13.56423200859291,19.3,1203,931
334424486,362,2024-07-03 14:29:40,2024-07-03 16:50:22,37.43967,24.94500333333333,37.087628333333335,25.149891666666665,18.233527185692722,18.14439325848882,2.345,26.71481994459834,32.4,807,722
334424486,365,2024-07-04 08:24:21,2024-07-04 11:11:16,37.05090833333333,25.308116666666667,37.084155,25.135358333333333,42.56699337288343,15.328164430749839,2.7819444444444446,30.935352862849534,34.300000000000004,1526,1502
334424486,366,2024-07-05 08:34:08,2024-07-05 11:43:45,37.08779166666667,25.148913333333333,37.085501666666666,25.136316666666666,33.88782831723279,1.1173699050774075,3.160277777777778,29.337614678899083,33.300000000000004,439,436
334424486,377,2024-07-12 08:56:56,2024-07-12 11:08:36,37.08911,25.148311666666668,37.086938333333336,25.14993,36.53710621436532,0.14361013419114266,2.1944444444444446,30.47298387096774,34.1,497,496
334424486,380,2024-07-16 08:35:43,2024-07-16 11:40:29,37.088523333333335,25.14575,37.08695,25.143621666666668,40.47956338624414,0.18881134920194115,3.0794444444444444,29.285436893203883,34.4,1141,1133
334424486,383,2024-07-18 07:57:47,2024-07-18 10:39:05,37.01187166666666,25.274528333333333,37.08831666666666,25.142895,37.557887589814925,11.682826082467594,2.6883333333333335,30.120343137254903,33.0,825,816
334424486,387,2024-07-27 08:58:39,2024-07-27 09:50:55,37.336043333333336,24.851023333333337,37.13321833333333,25.33794,51.70217903942313,43.10810071416311,0.8711111111111111,30.799211356466877,32.1,634,634
334424486,389,2024-07-27 14:00:53,2024-07-27 16:39:09,37.106395,25.37233,37.49091833333333,24.95136,47.67707698068202,37.243677592826096,2.637777777777778,25.129272151898736,31.700000000000003,1369,1264
334424486,390,2024-07-29 08:02:38,2024-07-29 10:36:08,37.0338,25.281248333333338,37.08687666666667,25.149805,53.2992907209491,11.663904655640728,2.558333333333333,28.64734513274336,32.5,229,226
334424486,393,2024-07-30 08:26:55,2024-07-30 11:19:12,37.08768666666667,25.146128333333333,37.08690833333333,25.149781666666662,38.24733953117078,0.32406205835741003,2.8713888888888888,29.219741935483874,32.6,786,775
334424486,394,2024-08-01 08:02:01,2024-08-01 09:59:40,37.03474,25.281421666666667,37.250115,25.198331666666668,30.2724115382288,7.37672841390437,1.9608333333333334,27.332258064516136,31.3,127,124
334424486,396,2024-08-02 08:26:52,2024-08-02 11:13:03,37.087705,25.14628,37.086885,25.149906666666663,36.99701379535526,0.3216970939208155,2.769722222222222,30.319351230425056,33.5,919,894
334424486,398,2024-08-03 07:57:51,2024-08-03 10:52:44,37.008543333333336,25.276445,36.95688,24.975158333333333,71.3176940390399,26.761781264732083,2.914722222222222,31.425062344139654,33.800000000000004,1668,1604
334424486,400,2024-08-04 08:03:03,2024-08-04 10:59:24,36.97861666666667,24.981195,37.08868666666667,25.14887,54.732451004732226,14.88517444001214,2.9391666666666665,30.64291632145816,33.5,1233,1207
334424486,402,2024-08-05 08:01:06,2024-08-05 10:38:02,37.03366666666667,25.27945666666667,37.087655,25.149616666666667,37.595710653020674,11.521607551953752,2.6155555555555554,30.574129353233833,33.300000000000004,415,402
334424486,413,2024-08-13 09:02:47,2024-08-13 11:58:29,37.12110666666667,25.137531666666668,36.95354666666667,24.976435,49.667445291892996,14.302708671359378,2.9283333333333332,29.52650429799427,32.800000000000004,701,698
334424486,415,2024-08-14 08:13:27,2024-08-14 10:13:09,37.13420666666666,25.325023333333338,37.08885833333333,25.146791666666665,37.7857453737701,15.804717096748453,1.995,31.326628895184133,33.2,353,353
334424486,417,2024-08-15 08:03:14,2024-08-15 10:44:14,37.00401333333333,25.301371666666668,37.08737166666667,25.14760833333333,40.92510089254381,13.647573932102178,2.683333333333333,28.177287761852263,34.0,941,907
334424486,420,2024-08-16 09:07:39,2024-08-16 11:07:40,37.11688166666666,25.133976666666666,37.157383333333335,25.171645,36.37549695224595,3.3399888270623763,2.000277777777778,27.64840698869476,33.300000000000004,981,973
334424486,423,2024-08-17 08:22:41,2024-08-17 11:19:15,37.154763333333335,25.324131666666663,36.922113333333336,25.00256333333333,77.5313190103711,28.54564615637232,2.9427777777777777,26.664316239316243,31.6,483,468
334424486,425,2024-08-18 08:28:32,2024-08-18 11:34:00,37.08474833333333,25.133983333333333,37.08875166666667,25.148308333333333,41.441602747614425,1.2706912921255185,3.091111111111111,28.143694779116466,33.4,1252,1245
340402302,428,2024-07-02 22:04:52,2024-07-02 23:07:24,36.267831666666666,25.388785,36.30412166666667,24.94899,105.17052436247447,39.41939953897697,1.0422222222222222,20.887500000000003,22.1,104,104
340402302,429,2024-07-08 22:56:12,2024-07-09 01:28:35,37.53814166666667,25.27135,36.883226666666665,24.94638,58.780548371567306,28.80584537389853,2.539722222222222,17.63347953216374,18.2,684,684
340402302,430,2024-07-14 07:36:30,2024-07-14 20:39:06,37.18208666666666,24.72213,37.550736666666666,25.304126666666665,153.2959845646415,51.438109685642964,13.043333333333333,15.010545454545452,19.8,830,550
340402302,431,2024-07-15 22:54:11,2024-07-16 01:40:47,37.54328,25.277521666666665,36.87872166666666,24.95658333333333,41.62109767544612,28.44987405505988,2.776666666666667,16.69516509433962,17.5,848,848
340402302,432,2024-07-21 07:38:46,2024-07-21 20:05:53,37.180816666666665,24.729635,37.545386666666666,25.297433333333338,84.33486124033828,50.18559041576975,12.451944444444445,15.931729323308272,18.5,946,665
340402302,433,2024-07-22 23:01:39,2024-07-23 02:50:10,37.55256166666667,25.29434833333333,36.670098333333335,25.245118333333338,151.3186018917951,4.68915479894716,3.808611111111111,17.373831775700936,17.900000000000002,964,963
340402302,434,2024-07-28 07:29:21,2024-07-28 20:08:07,37.19097166666667,24.738696666666662,37.545386666666666,25.307165,108.06675025512016,50.24114636291907,12.64611111111111,15.36435483870968,17.5,1195,620
340402302,435,2024-07-29 22:43:42,2024-07-30 01:36:48,37.54635666666667,25.28281833333333,36.87963166666667,24.955846666666663,41.96583866792909,28.98303310156161,2.885,16.2451205510907,16.7,871,871
340402302,436,2024-08-04 07:50:49,2024-08-04 20:50:11,37.17770166666666,24.71693,37.52802166666667,25.288766666666668,97.76625905574076,50.548998504322746,12.989444444444445,15.681985294117647,18.2,752,544
340402302,437,2024-08-05 23:09:27,2024-08-06 01:14:39,37.53586833333333,25.271753333333333,37.00514833333333,24.918355,32.76829440749144,31.28766998872496,2.0866666666666664,17.691397849462366,18.7,465,465
340402302,438,2024-08-12 23:19:55,2024-08-13 02:08:19,37.54350166666666,25.27304,36.8493,24.982558333333333,72.9732327182772,25.76370842252006,2.8066666666666666,17.528530259365997,18.0,694,694
340402302,440,2024-08-18 08:14:23,2024-08-18 20:36:37,37.16416666666667,24.71672333333333,37.54372,25.29642833333333,104.08207681802755,51.24439323909894,12.370555555555555,15.251133501259446,18.4,1164,794
340402302,441,2024-08-19 23:16:55,2024-08-20 02:39:55,37.54645,25.27712,36.747995,25.17781833333333,60.975720781569564,8.936341016781327,3.3833333333333333,18.111324200913245,18.9,1095,1095
340402302,442,2024-08-25 09:05:16,2024-08-25 20:42:58,37.18923166666666,24.73793,37.54512666666667,25.3049,95.02045989407135,50.109453235315435,11.628333333333334,17.261553784860556,21.1,885,502
340402302,443,2024-08-26 23:18:42,2024-08-27 01:08:30,37.53864,25.277208333333338,37.057651666666665,24.940025,84.36878782461149,29.83965613747678,1.83,18.2614006514658,19.1,614,614
340402302,444,2024-09-02 23:15:59,2024-09-03 01:40:47,37.54092166666667,25.275756666666663,36.90831,24.912715,65.47154118741514,32.16678864736271,2.4133333333333336,17.955456852791876,18.6,788,788
340402302,445,2024-09-08 08:10:25,2024-09-08 20:36:24,37.16709166666666,24.70996,37.54824,25.300565,102.57541176891723,52.205175421836024,12.433055555555555,15.668168604651164,18.7,1014,688
340402302,446,2024-09-09 23:38:10,2024-09-10 01:28:34,37.54237833333333,25.277865,37.05545666666666,24.923956666666665,33.30396219858851,31.318363174751127,1.84,18.59582089552239,19.1,670,670
340402302,447,2024-09-15 07:59:23,2024-09-15 20:39:53,37.194921666666666,24.738775,37.52801,25.274685,126.08609106534843,47.36790533228609,12.675,15.07514018691589,17.900000000000002,657,535
340402302,448,2024-09-16 23:21:12,2024-09-17 01:13:30,37.535851666666666,25.262813333333337,37.06778666666667,24.936803333333337,29.88708721025226,28.849649779776847,1.8716666666666666,17.379310344827587,17.7,667,667
340402302,449,2024-09-22 07:54:40,2024-09-22 20:49:42,37.175898333333336,24.72303,37.55133666666666,25.302713333333333,76.95827733806388,51.23577024017285,12.917222222222222,15.197666277712953,19.0,1101,857
340402302,450,2024-09-23 23:09:01,2024-09-24 01:01:36,37.54239666666667,25.276768333333333,37.05472,24.941665,31.930864283130614,29.65600099902002,1.8763888888888889,17.99415855354659,18.6,719,719
340402302,451,2024-09-29 07:58:56,2024-09-29 20:19:05,37.19191,24.730063333333337,37.54434666666667,25.298851666666668,167.13176053453623,50.26940843438732,12.335833333333333,15.331160365058672,19.0,1002,767
340402302,452,2024-09-30 23:23:09,2024-09-30 23:59:51,37.536946666666665,25.26125,37.39913166666667,25.127135,15.154433793715553,11.839274218835898,0.6116666666666667,17.403169014084508,17.900000000000002,284,284
345727782,453,2024-07-01 15:48:03,2024-07-02 01:09:24,37.52753166666667,24.958795,37.00135,25.283048333333333,59.98934552885858,28.71228336414427,9.355833333333333,14.010010214504598,15.5,1059,979
345727782,454,2024-07-08 15:21:36,2024-07-09 01:07:36,37.52776333333333,24.96218333333333,36.98683166666667,25.275715,91.38137497953332,27.767784741248814,9.766666666666667,13.473505434782606,15.9,818,736
345727782,455,2024-07-13 13:11:35,2024-07-13 22:42:24,36.959875,25.270551666666663,37.49636,25.296866666666663,15.185694243157593,2.5518729034306755,9.51361111111111,13.079214195183777,14.4,968,789
345727782,456,2024-07-15 16:08:25,2024-07-15 18:13:05,37.52756333333333,24.966191666666667,37.46423,25.322705,60.717431300639234,31.452431087765053,2.077777777777778,11.500403225806451,14.5,327,248
345727782,457,2024-07-15 21:24:57,2024-07-16 01:16:04,37.46485833333333,25.32229333333333,36.95891,25.271461666666667,32.77293043322152,4.607235350995235,3.8519444444444444,13.396468699839486,14.6,645,623
345727782,458,2024-07-20 14:36:22,2024-07-20 22:42:07,36.98838666666666,25.274855,37.49583833333333,25.296411666666668,13.355082315250076,2.1473295882299586,8.095833333333333,12.106521739130434,14.3,259,184
345727782,459,2024-07-22 16:48:22,2024-07-23 01:12:57,37.51856,24.969316666666668,36.972366666666666,25.287696666666665,89.15995524154751,28.20136109229412,8.409722222222221,12.861731843575418,14.9,1160,1074
345727782,460,2024-07-27 14:42:55,2024-07-27 22:46:00,37.01449,25.289408333333338,37.481915,25.295091666666668,13.217022526281056,1.03728356584375,8.051388888888889,7.66931137724551,12.5,830,668
345727782,461,2024-07-29 16:16:49,2024-07-30 01:35:05,37.51902666666667,24.962025,36.97692166666667,25.27674,95.38671897496249,27.875964853132487,9.304444444444444,12.851945320715037,15.1,1035,951
345727782,463,2024-08-05 17:10:10,2024-08-05 18:33:47,37.52433,24.97580333333333,37.46402166666667,25.322486666666663,49.83998702981908,30.585902575345017,1.3936111111111111,12.535897435897436,14.5,118,117
345727782,464,2024-08-05 21:37:10,2024-08-06 01:12:01,37.46481333333333,25.32217,37.02106166666667,25.28849,29.403623225723123,3.103200656818756,3.5808333333333335,13.542857142857143,14.3,337,308
345727782,465,2024-08-12 16:21:42,2024-08-13 01:28:51,37.526363333333336,24.974935,36.973495,25.279678333333333,87.56407567291991,26.994105043927537,9.119166666666667,12.964481707317074,14.2,787,656
345727782,466,2024-08-17 14:14:09,2024-08-17 22:49:46,36.99899333333333,25.280476666666665,37.499345,25.296136666666666,13.477861567670946,1.6923789285902848,8.59361111111111,10.333472803347279,14.5,590,478
345727782,467,2024-08-19 15:38:37,2024-08-19 16:57:44,37.52224,24.966291666666667,37.46474,25.322166666666668,60.493337814335945,31.39708757070782,1.3186111111111112,15.26161971830986,16.2,287,284
345727782,468,2024-08-19 19:00:25,2024-08-20 01:19:40,37.4649,25.322191666666665,36.95641333333333,25.272115,30.29997887300945,4.5430721602761555,6.320833333333334,13.935806132542037,15.2,1099,1011
345727782,469,2024-08-24 13:56:59,2024-08-24 22:53:46,36.98600833333333,25.2799,37.495358333333336,25.296035,11.978570904180904,1.7369918225814038,8.946388888888889,13.812753036437247,15.0,564,494
345727782,470,2024-08-26 15:54:20,2024-08-26 23:59:05,37.52131,24.980183333333333,37.257495,25.24753,76.73646372702413,23.624815192310592,8.079166666666667,14.16034155597723,15.8,564,527
345727782,471,2024-09-02 15:12:14,2024-09-03 16:09:42,37.527385,24.959291666666665,37.36365166666667,25.327855,65.04483662703531,32.5386889655005,24.95777777777778,12.376190476190478,14.6,841,378
345727782,472,2024-09-05 17:20:48,2024-09-05 22:25:49,37.25752666666666,26.560651666666665,37.35194833333333,24.863605,259.13701330331196,150.09677631622873,5.083611111111111,16.158963730569948,17.400000000000002,1930,1930
345727782,473,2024-09-06 14:38:17,2024-09-07 01:30:51,37.525195,24.958656666666663,36.96009166666666,25.269926666666667,70.11861182138453,27.574904973701546,10.876111111111111,15.284206219312601,16.3,1489,1222
345727782,475,2024-09-07 17:22:14,2024-09-07 19:09:44,37.08633833333333,25.94087333333333,37.322215,26.14738,32.22500296512042,18.294940167311594,1.7916666666666667,9.655373831775702,10.2,428,428
345727782,476,2024-09-08 20:59:24,2024-09-08 23:08:24,37.31096333333333,25.54546833333333,37.35035666666667,24.866546666666668,113.25740234352125,60.02782197038851,2.15,15.22787068004459,15.6,897,897
345727782,477,2024-09-09 15:22:13,2024-09-10 01:24:44,37.51819,24.95820833333333,36.97645,25.277338333333333,64.14878935868401,28.26669048053661,10.041944444444445,14.357894736842107,15.8,897,817
345727782,478,2024-09-12 20:50:14,2024-09-12 23:11:06,37.314708333333336,25.540088333333333,37.35672,24.85126333333333,84.20172620990408,60.89934229715264,2.347777777777778,14.245898004434592,14.7,902,902
345727782,479,2024-09-13 15:02:28,2024-09-14 01:18:42,37.52172333333333,24.953033333333337,36.95741833333334,25.272361666666665,69.92762231810033,28.288756991534974,10.270555555555555,14.010781078107811,15.6,1009,909
346795489,483,2024-07-01 08:08:04,2024-07-01 10:28:36,37.087455,25.32736833333333,37.08672,25.149743333333333,41.39099114949886,15.755761624089606,2.3422222222222224,31.187325349301396,32.9,1028,1002
346795489,484,2024-07-01 18:41:18,2024-07-02 04:38:34,37.086846666666666,25.149756666666665,36.95014,24.978273333333338,16.43081759417156,15.227030853612195,9.954444444444444,30.77647058823529,33.2,1026,51
346795489,485,2024-07-02 08:28:20,2024-07-02 11:57:16,37.08717833333333,25.14987333333333,36.97408,24.973585,69.04026378658418,15.650363760627801,3.482222222222222,30.490415785764625,33.800000000000004,1481,1419
346795489,486,2024-07-02 18:15:17,2024-07-03 04:12:58,36.99236166666667,24.989418333333333,37.08685166666667,25.149755,15.91769886075825,14.232323915831834,9.961388888888889,15.836000000000002,34.0,1429,50
346795489,487,2024-07-03 08:28:35,2024-07-03 10:17:20,37.14719333333333,25.331533333333333,37.12779166666667,25.13692,39.408398100585025,17.251220685915154,1.8125,31.442216358839048,33.300000000000004,772,758
346795489,489,2024-07-04 17:25:58,2024-07-05 07:37:03,37.470325,24.957996666666663,37.272955,25.31754,60.36602201657218,31.774445956983183,14.184722222222222,28.25159443990188,34.7,4570,1223
346795489,491,2024-07-05 13:30:04,2024-07-05 16:45:43,37.18219,25.231563333333337,37.03766333333333,24.954685,117.05188957880873,24.553932850009854,3.2608333333333333,30.671574803149607,33.300000000000004,1273,1270
346795489,492,2024-07-06 07:32:12,2024-07-06 09:16:39,37.08684333333333,25.149735,37.39861333333333,25.303808333333333,43.35734227841843,13.651893651954515,1.7408333333333332,29.735933503836318,32.800000000000004,794,782
346795489,496,2024-07-13 08:08:37,2024-07-13 10:24:17,37.09905,25.328848333333333,37.086848333333336,25.14974833333333,40.80366651559627,15.885386349901465,2.261111111111111,31.359146341463415,33.4,849,820
346795489,500,2024-07-14 08:30:08,2024-07-14 11:39:32,37.08869,25.14245333333333,36.97343166666667,24.974993333333337,65.81993753303523,14.866746084524117,3.1566666666666667,31.152367424242424,33.800000000000004,1086,1056
346795489,502,2024-07-15 08:07:17,2024-07-15 10:56:51,37.00518833333334,25.306238333333333,37.20461,25.339203333333337,53.991589173344266,2.948887593443877,2.826111111111111,29.6258394160584,33.4,689,685
346795489,506,2024-07-16 05:02:00,2024-07-16 08:32:29,37.08685166666667,25.14973833333333,36.92824333333333,25.35752833333333,38.319835104402,18.453332461573734,3.5080555555555555,29.8660773480663,33.4,962,905
346795489,508,2024-07-16 13:14:57,2024-07-16 17:26:53,37.08766666666666,25.32925,37.14727166666667,24.74444833333333,131.52691625065734,51.85254713658212,4.198888888888889,30.522849277357196,33.6,1482,1453
346795489,509,2024-07-17 07:34:29,2024-07-17 09:03:55,37.11872833333334,25.136135,37.268058333333336,25.33257,58.43161055207844,17.402174377783325,1.4905555555555556,30.320153061224488,32.6,803,784
346795489,513,2024-07-18 04:51:13,2024-07-18 08:15:12,37.08689666666667,25.14981833333333,36.91328166666667,25.368348333333333,41.33525418967591,19.409248376010947,3.399722222222222,31.461274509803925,33.6,868,816
353196028,516,2024-07-01 00:00:05,2024-07-04 11:35:00,37.450586666666666,25.325941666666665,37.45063,25.32597,25.031399894076515,0.0025025437378165196,83.58194444444445,4.236363636363637,8.4,20000,726
366763109,519,2024-07-02 23:53:11,2024-07-03 17:47:01,36.86103333333333,24.842998333333338,37.07002666666666,24.936513333333338,86.49546104778922,8.31816214689168,17.897222222222222,13.553941908713693,19.4,2011,1687
366763109,520,2024-07-09 23:41:16,2024-07-10 18:22:46,36.91651,24.85795833333333,37.09565833333333,24.948321666666665,81.24518596352866,8.031516022934548,18.691666666666666,13.652024602767813,19.4,2845,1951
366763109,522,2024-07-17 00:25:26,2024-07-17 18:34:00,36.95097666666667,24.858496666666667,37.04877833333333,24.92313333333333,92.20931358590764,5.743151726578901,18.142777777777777,12.509416800428035,18.5,2296,1869
366763109,523,2024-07-23 23:44:52,2024-07-24 17:57:39,36.94351833333333,24.880971666666667,37.08654166666667,24.94509,76.16226576273338,5.699608288791589,18.213055555555556,12.890252100840337,16.7,1958,1785
366763109,524,2024-08-07 00:42:38,2024-08-07 17:57:37,36.98158,24.873398333333338,37.02764333333333,24.915145,81.9630373537603,3.7081324144737366,17.24972222222222,13.389918991899188,19.200000000000003,1275,1111
366763109,525,2024-08-13 00:55:26,2024-08-13 19:05:19,37.13632,24.697571666666665,37.058775,24.94658833333333,109.83192703847648,22.085825829107126,18.164722222222224,11.123976261127597,13.5,2280,1685
366763109,528,2024-08-20 02:17:22,2024-08-20 04:11:52,36.311095,24.953075,36.38129666666666,25.392166666666668,45.728482857870816,39.32613241877112,1.9083333333333334,12.037241379310345,12.8,145,145
366763109,529,2024-08-21 00:55:17,2024-08-21 17:54:07,37.02185833333333,24.897086666666667,37.10259666666666,24.95172833333333,116.00724803654431,4.850965588774421,16.980555555555554,12.710977607864557,18.8,2081,1831
366763109,530,2024-08-28 00:40:19,2024-08-28 18:00:19,36.990475,24.872815,37.108448333333335,24.92109,82.64072360791526,4.290342931948329,17.333333333333332,13.12435180477885,16.8,2669,1967
366763109,531,2024-09-03 01:29:55,2024-09-03 02:46:46,36.27649,24.709156666666665,36.32441333333333,25.037115,48.354461876525804,29.38998966998386,1.2808333333333333,12.634666666666668,13.0,150,150
366763109,532,2024-09-03 23:46:03,2024-09-04 17:53:48,36.92611333333333,24.85355833333333,37.02260166666667,24.933928333333338,92.11107807752683,7.142052296264351,18.129166666666666,12.998317046688383,19.200000000000003,2117,1842
369314059,534,2024-07-05 07:55:42,2024-07-05 15:14:51,37.35506333333333,24.88148,37.44983666666667,25.327285,45.079614104285994,39.379213215620354,7.319166666666667,12.378472222222221,14.1,2821,576
369314059,540,2024-07-12 07:27:27,2024-07-12 13:37:32,37.35299,24.88125833333333,37.45052666666667,25.319628333333338,73.369202113134,38.722856352474,6.168055555555555,12.035329341317366,14.0,2129,501
369314059,541,2024-07-14 21:19:30,2024-07-14 22:20:52,37.47848666666667,25.278428333333338,37.510666666666665,24.97547833333333,30.36515031092347,26.727300429560067,1.0227777777777778,14.476422764227642,14.9,123,123
369314059,542,2024-07-17 05:26:43,2024-07-17 14:11:58,37.355665,24.881723333333333,37.45109333333333,25.32074833333333,53.06757978651461,38.779855833588776,8.754166666666666,11.664756446991404,14.5,2308,698
369314059,543,2024-07-20 08:45:14,2024-07-20 14:53:15,37.44325833333333,25.216365,37.44963833333333,25.32795833333333,32.18238055512184,9.851477326803057,6.133611111111111,8.609770114942528,14.5,979,174
369314059,544,2024-07-21 04:18:50,2024-07-21 05:13:32,37.444138333333335,25.20772,37.258095,25.05845,23.81345289646834,13.199253434708691,0.9116666666666666,14.751533742331288,15.1,163,163
369314059,545,2024-07-24 07:53:17,2024-07-24 14:38:27,37.22236,25.12493333333333,37.44992166666667,25.326768333333337,25.77364934873411,17.849656564231612,6.752777777777778,9.659883720930232,14.4,1665,172
369314059,548,2024-07-28 08:56:05,2024-07-28 13:53:00,37.4555,25.318996666666667,37.367021666666666,25.21150833333333,15.561201371900797,9.495089355706048,4.948611111111111,9.665624999999999,15.0,855,64
369314059,549,2024-07-29 08:53:34,2024-07-29 14:25:20,37.385785,25.331568333333333,37.44982,25.3231,36.47024887132408,0.7581262347445579,5.529444444444445,7.851908396946564,13.8,1145,131
369314059,551,2024-08-02 08:47:50,2024-08-02 15:16:01,37.45003,25.325381666666665,37.45067,25.326945,27.505033180353614,0.13800960770289664,6.469722222222222,11.482777777777779,14.7,1654,360
369314059,552,2024-08-02 23:54:10,2024-08-03 05:48:45,37.45067333333333,25.326965,37.394065,25.34004833333333,7.142634475067596,1.1605807544723927,5.909722222222222,10.601923076923075,14.7,187,104
369314059,553,2024-08-06 07:44:37,2024-08-06 16:25:06,37.13355833333333,25.225701666666662,37.45066666666666,25.326826666666665,30.431141065690532,8.966798043636274,8.674722222222222,9.395402298850575,14.1,694,174
369314059,559,2024-08-14 09:15:47,2024-08-15 16:01:19,37.44191,25.20696333333333,37.450788333333335,25.327215,31.045946032058445,10.615855924517557,30.75888888888889,10.454954954954957,14.2,2061,111
369314059,568,2024-08-19 08:32:14,2024-08-19 14:51:39,37.35045333333333,24.878558333333338,37.393193333333336,25.358285,76.88576208440699,42.392554296457604,6.323611111111111,13.031450094161958,14.4,2361,531
371681494,573,2024-07-02 20:40:24,2024-07-03 01:57:09,37.52138,24.961111666666667,37.088175,25.149246666666667,66.0365261531164,16.661010475057253,5.279166666666667,14.212684124386254,15.9,1390,1222
371681494,575,2024-07-03 13:27:22,2024-07-03 15:24:33,37.347413333333336,25.297675,37.52209166666667,24.958445,43.57116193555292,29.953784990245147,1.9530555555555555,14.925691699604743,16.3,255,253
371681494,576,2024-07-04 19:24:05,2024-07-05 04:53:40,37.498995,24.96173333333333,37.46264333333333,25.324593333333333,38.158163405853564,32.01864845694829,9.493055555555555,11.866288492706644,16.400000000000002,739,617
371681494,577,2024-07-05 06:05:42,2024-07-05 10:23:53,37.46266333333333,25.324605,37.499793333333336,24.96111,38.2018518310699,32.07450791759788,4.303055555555556,8.918764302059499,14.4,537,437
371681494,578,2024-07-09 19:56:00,2024-07-10 02:15:39,37.507725,24.956271666666662,37.17843166666667,25.29088833333333,71.5062925075295,29.58745224503923,6.3275,13.463447653429602,15.9,1167,1108
371681494,580,2024-07-10 13:19:58,2024-07-10 14:54:14,37.10583,25.370356666666662,37.113545,25.13461,28.72596024403395,20.905058238740747,1.5711111111111111,15.60923076923077,16.2,132,130
371681494,581,2024-07-10 16:00:11,2024-07-10 20:33:15,37.13065,25.13752833333333,37.505995,24.956481666666665,54.56986769277053,16.026573918328072,4.551111111111111,12.221408839779004,15.7,779,724
371681494,582,2024-07-11 20:13:54,2024-07-11 22:00:44,37.51911333333334,24.975151666666665,37.50695833333333,25.308658333333337,37.41273084472347,29.415769789431106,1.7805555555555554,14.604074074074076,15.6,283,270
371681494,584,2024-07-13 17:03:14,2024-07-13 18:49:44,37.48073333333333,25.295676666666665,37.520716666666665,24.965951666666665,80.70368881381182,29.08710968942965,1.775,14.999999999999998,15.8,187,182
371681494,585,2024-07-16 19:59:11,2024-07-17 03:04:40,37.51216333333333,24.95718,37.14280166666666,25.33000833333333,73.15033927677433,32.97308779323692,7.091388888888889,11.600808625336928,15.6,1183,1113
371681494,587,2024-07-17 11:40:49,2024-07-17 14:05:29,37.09276833333333,25.315946666666665,37.11307666666666,25.133145,28.772448746527836,16.211603353438075,2.411111111111111,15.092121212121212,15.8,183,165
371681494,588,2024-07-17 15:07:43,2024-07-17 20:23:57,37.142065,25.147178333333333,37.50150833333333,24.96143333333333,54.861693809675,16.43954705074656,5.270555555555555,11.479788484136309,15.4,979,851
371681494,589,2024-07-18 21:22:23,2024-07-19 01:13:24,37.51762833333333,24.971626666666666,36.957465,25.272196666666662,43.35791497917684,26.629949561352795,3.850277777777778,14.798623063683305,15.7,594,581
371681494,590,2024-07-20 01:00:12,2024-07-20 03:27:37,37.32616166666666,25.292891666666662,37.52323333333333,24.95848,38.478991083926005,29.532866655714056,2.4569444444444444,13.734210526315788,15.9,315,304
371681494,591,2024-07-23 21:09:22,2024-07-24 01:35:24,37.50084833333333,24.964278333333333,37.156956666666666,25.15619,54.105121882529616,16.981559514374727,4.433888888888889,13.131993569131833,16.0,674,622
371681494,594,2024-07-24 14:10:45,2024-07-24 20:54:06,37.17966666666667,25.282825,37.493785,24.96456166666667,68.99823129197009,28.143894738662443,6.7225,13.01615487316422,16.1,868,749
371681494,595,2024-07-25 21:19:31,2024-07-25 23:04:53,37.52041166666667,24.972561666666667,37.462625,25.322911666666663,31.617921254141024,30.910468886945658,1.7561111111111112,14.575423728813561,14.9,118,118
371681494,596,2024-07-27 17:40:22,2024-07-27 19:47:10,37.50543166666667,25.300103333333333,37.52046166666667,24.969888333333333,36.86621831804281,29.125480233726915,2.1133333333333333,14.656621004566212,15.7,251,219
371681494,597,2024-07-29 23:08:05,2024-07-30 04:54:52,37.52223,24.965001666666662,37.12643166666667,25.12416,64.89803211107767,14.094228072926,5.779722222222222,13.019555555555554,15.8,1002,900
371681494,600,2024-08-01 03:25:08,2024-08-01 07:32:57,37.49856166666667,24.958783333333333,37.39470666666666,25.371985,50.666266112448795,36.47789590921919,4.130277777777778,12.478492647058822,16.2,608,544
